timePoint,provence,sum
13,360103,14
13,412823,14
13,360302,14
13,150428,14
13,532528,14
13,220104,14
13,370602,14
13,152301,14
13,533521,14
13,532325,14
13,232126,14
13,420111,14
13,310110,14
13,513227,14
13,362326,14
13,532529,14
13,230802,14
13,610203,14
13,142222,14
13,431225,14
13,610327,14
13,652122,14
13,352229,14
13,350628,14
13,370983,14
13,330501,14
13,411202,14
13,411102,14
13,222401,14
13,532628,14
13,622426,14
13,640204,14
13,622825,14
13,460030,14
13,420703,14
13,340503,14
13,650105,14
13,130227,14
13,622225,14
13,622725,14
13,532931,14
13,430781,14
13,130824,14
13,232700,14
13,370829,14
13,350304,14
13,330329,14
13,542421,14
13,142429,14
13,331021,14
13,431126,14
13,352203,14
13,362527,14
13,320621,14
13,339005,14
13,513432,14
13,340222,14
13,342523,14
13,410527,14
13,131002,14
13,350825,14
13,622824,14
13,360781,14
13,130825,14
13,360722,14
13,130102,14
13,441881,14
13,513025,13
13,512929,13
13,320581,13
13,410402,13
13,450222,13
13,532627,13
13,460104,13
13,622103,13
13,362421,13
13,330325,13
13,410825,13
13,360102,13
13,610422,13
13,320283,13
13,120104,13
13,610221,13
13,430203,13
13,533527,13
13,430302,13
13,152128,13
13,350784,13
13,452124,13
13,150403,13
13,340406,13
13,370784,13
13,610114,13
13,370705,13
13,371322,13
13,452225,13
13,130627,13
13,231004,13
13,652323,13
13,445201,13
13,150122,13
13,371324,13
13,321084,13
13,410621,13
13,610111,13
13,342522,13
13,640324,13
13,411321,13
13,210726,13
13,220702,13
13,370282,13
13,452427,13
13,410724,13
13,330281,13
13,220203,13
13,140402,13
13,220524,13
13,130302,13
13,220281,13
13,410822,13
13,220202,13
13,360429,13
13,433022,13
13,431103,13
13,652823,13
13,140227,13
13,210522,13
13,520324,13
13,131026,13
13,142226,13
13,131126,13
13,450421,13
13,370783,13
13,130623,13
13,360312,13
13,230230,13
13,320482,13
13,513429,13
13,330802,13
13,440102,13
13,230223,13
13,452428,13
13,422129,13
13,433126,13
13,350781,13
13,513431,13
13,220724,13
13,330182,13
13,622624,13
13,540124,13
13,352228,12
13,130681,12
13,511127,12
13,140303,12
13,130683,12
13,522230,12
13,150402,12
13,450111,12
13,140181,12
13,612427,12
13,150102,12
13,431227,12
13,433122,12
13,320921,12
13,512527,12
13,371502,12
13,620202,12
13,530427,12
13,542221,12
13,130625,12
13,220282,12
13,341124,12
13,330328,12
13,330283,12
13,130183,12
13,362227,12
13,652322,12
13,330225,12
13,210881,12
13,321201,12
13,132201,12
13,130281,12
13,230281,12
13,130427,12
13,612430,12
13,410222,12
13,532523,12
13,542224,12
13,142602,12
13,421224,12
13,130930,12
13,341103,12
13,341203,12
13,350425,12
13,411224,12
13,431081,12
13,211002,12
13,370305,12
13,142730,12
13,152105,12
13,440301,12
13,452624,12
13,350824,12
13,533103,12
13,430221,12
13,542301,12
13,513128,12
13,622628,12
13,612729,12
13,152628,12
13,410481,12
13,230183,12
13,370284,12
13,652824,12
13,210682,12
13,370881,12
13,622627,12
13,654222,12
13,431382,12
13,131025,12
13,332526,12
13,211282,12
13,150121,12
13,640382,12
13,222404,12
13,210402,12
13,652926,12
13,612522,12
13,610423,12
13,420105,12
13,330624,12
13,653126,12
13,420529,12
13,231026,12
13,530627,12
13,452402,12
13,410303,12
13,513024,12
13,410622,12
13,230221,12
13,362301,12
13,522623,12
13,340811,12
13,360105,12
13,340223,12
13,210623,12
13,440804,12
13,370921,12
13,330226,12
13,371325,12
13,362302,12
13,152103,12
13,350725,11
13,650106,11
13,370923,11
13,432501,11
13,142732,11
13,542326,11
13,152822,11
13,350124,11
13,320211,11
13,320123,11
13,360222,11
13,420104,11
13,140624,11
13,431002,11
13,513225,11
13,360427,11
13,120225,11
13,210882,11
13,152827,11
13,220102,11
13,431026,11
13,513222,11
13,140302,11
13,230421,11
13,441621,11
13,640121,11
13,230904,11
13,532623,11
13,430104,11
13,642222,11
13,210782,11
13,450103,11
13,140581,11
13,513921,11
13,410122,11
13,422325,11
13,522629,11
13,362429,11
13,420702,11
13,341021,11
13,230882,11
13,640302,11
13,330726,11
13,370785,11
13,420202,11
13,330522,11
13,320106,11
13,371522,11
13,130527,11
13,530422,11
13,320830,11
13,610521,11
13,230302,11
13,130533,11
13,371081,11
13,532626,11
13,532728,11
13,522632,11
13,210381,11
13,450305,11
13,421124,11
13,110222,11
13,120102,11
13,532624,11
13,612524,11
13,532324,11
13,441481,11
13,422324,11
13,330825,11
13,330702,11
13,130324,11
13,130722,11
13,532932,11
13,142603,11
13,654124,11
13,640111,11
13,360402,11
13,410411,11
13,130203,11
13,410711,11
13,410523,11
13,450204,11
13,650203,11
13,511122,11
13,230822,11
13,320103,11
13,321027,11
13,653201,11
13,230422,10
13,332527,10
13,130703,10
13,140622,10
13,362401,10
13,522635,10
13,512924,10
13,321321,10
13,110102,10
13,622927,10
13,210204,10
13,350802,10
13,410821,10
13,450322,10
13,440181,10
13,410726,10
13,370786,10
13,372330,10
13,232321,10
13,370285,10
13,131181,10
13,371526,10
13,370112,10
13,623021,10
13,370902,10
13,410703,10
13,411281,10
13,130282,10
13,372301,10
13,360104,10
13,652822,10
13,230206,10
13,511113,10
13,362229,10
13,370684,10
13,130928,10
13,120221,10
13,341122,10
13,460005,10
13,140108,10
13,211302,10
13,152324,10
13,441422,10
13,430105,10
13,610428,10
13,140411,10
13,152201,10
13,530425,10
13,130621,10
13,130702,10
13,445121,10
13,142223,10
13,211021,10
13,512927,10
13,452424,10
13,360726,10
13,432925,10
13,130726,10
13,612428,10
13,530625,10
13,411502,10
13,612527,10
13,532926,10
13,230921,10
13,532925,10
13,350403,10
13,622623,10
13,140702,10
13,430408,10
13,441223,10
13,452623,10
13,230404,10
13,533325,10
13,130283,10
13,532225,10
13,452229,10
13,350624,10
13,310113,10
13,130634,10
13,630121,10
13,340602,10
13,210281,10
13,150422,10
13,130185,10
13,330903,10
13,430102,10
13,532428,10
13,450502,10
13,372328,10
13,412701,10
13,441622,10
13,362232,10
13,370281,10
13,440782,10
13,330481,10
13,371402,10
13,440783,10
13,341602,10
13,350681,10
13,211202,10
13,362324,10
13,610427,10
13,542323,9
13,320381,9
13,452727,9
13,440507,9
13,522633,9
13,130729,9
13,310112,9
13,210103,9
13,152326,9
13,131128,9
13,540121,9
13,440785,9
13,530424,9
13,220802,9
13,410324,9
13,422126,9
13,533525,9
13,130184,9
13,450422,9
13,210302,9
13,430202,9
13,440902,9
13,420526,9
13,341621,9
13,220323,9
13,360403,9
13,371321,9
13,350721,9
13,230604,9
13,232326,9
13,370203,9
13,441723,9
13,452725,9
13,410328,9
13,360602,9
13,654223,9
13,350626,9
13,612701,9
13,152722,9
13,422302,9
13,350823,9
13,371422,9
13,371122,9
13,330821,9
13,411002,9
13,450702,9
13,340221,9
13,410425,9
13,350103,9
13,622901,9
13,612728,9
13,370830,9
13,420801,9
13,342530,9
13,110111,9
13,372923,9
13,230321,9
13,222403,9
13,210781,9
13,612426,9
13,350212,9
13,330206,9
13,310115,9
13,642226,9
13,130224,9
13,610330,9
13,220181,9
13,130105,9
13,330824,9
13,431128,9
13,450330,9
13,512531,9
13,142301,9
13,410811,9
13,422130,9
13,513422,9
13,362228,9
13,440583,9
13,220322,9
13,370882,9
13,220402,9
13,320107,9
13,340821,9
13,512901,9
13,452128,9
13,530623,9
13,652101,9
13,513335,9
13,654201,9
13,441827,9
13,230104,9
13,350303,9
13,370911,9
13,231005,9
13,330183,9
13,370304,9
13,370406,9
13,652826,9
13,130424,9
13,371328,9
13,430103,9
13,440682,9
13,350500,9
13,120107,9
13,433027,9
13,431129,9
13,220422,9
13,150423,9
13,632126,9
13,130925,9
13,220681,9
13,152701,9
13,450722,9
13,410603,9
13,320102,9
13,120223,8
13,210802,8
13,371426,8
13,210404,8
13,131082,8
13,321202,8
13,370124,8
13,469025,8
13,620525,8
13,370827,8
13,431127,8
13,140121,8
13,220721,8
13,232101,8
13,220602,8
13,130826,8
13,372926,8
13,412821,8
13,230605,8
13,140211,8
13,371002,8
13,450924,8
13,230402,8
13,533124,8
13,530622,8
13,440229,8
13,532326,8
13,320706,8
13,110106,8
13,532531,8
13,330411,8
13,450902,8
13,110105,8
13,320982,8
13,211324,8
13,330211,8
13,510721,8
13,420901,8
13,231025,8
13,422322,8
13,610112,8
13,130821,8
13,652325,8
13,231084,8
13,142427,8
13,532727,8
13,320325,8
13,372321,8
13,130802,8
13,211421,8
13,342529,8
13,220403,8
13,130705,8
13,440402,8
13,130637,8
13,450221,8
13,362427,8
13,142430,8
13,533524,8
13,340828,8
13,350104,8
13,431321,8
13,542126,8
13,232330,8
13,332602,8
13,512002,8
13,140481,8
13,371329,8
13,222406,8
13,632322,8
13,370702,8
13,440224,8
13,652324,8
13,310104,8
13,632521,8
13,362501,8
13,210303,8
13,372929,8
13,532922,8
13,231085,8
13,422432,8
13,622428,8
13,230202,8
13,210423,8
13,320121,8
13,152529,8
13,230524,8
13,652924,8
13,152325,8
13,222424,8
13,522301,8
13,370685,8
13,130631,8
13,512926,8
13,321121,8
13,452627,8
13,460034,8
13,150303,8
13,321002,8
13,320124,8
13,610628,8
13,610126,8
13,220502,8
13,452723,8
13,622224,8
13,640122,8
13,142228,8
13,441721,8
13,140212,8
13,441421,8
13,140222,8
13,140322,8
13,533321,8
13,220421,8
13,370828,8
13,350723,8
13,320802,8
13,142327,8
13,650108,8
13,320302,8
13,431230,8
13,142622,8
13,342502,8
13,532726,8
13,622823,8
13,130132,7
13,370214,7
13,371302,7
13,440307,7
13,230204,7
13,610403,7
13,653122,7
13,142402,7
13,654323,7
13,532322,7
13,131182,7
13,120103,7
13,371428,7
13,330721,7
13,140430,7
13,152221,7
13,371082,7
13,371481,7
13,522702,7
13,230702,7
13,533123,7
13,210114,7
13,522636,7
13,452731,7
13,360724,7
13,371525,7
13,220106,7
13,441802,7
13,210104,7
13,360728,7
13,533122,7
13,220211,7
13,612724,7
13,410502,7
13,350302,7
13,452227,7
13,450803,7
13,533423,7
13,341102,7
13,231182,7
13,362325,7
13,362424,7
13,370611,7
13,320304,7
13,130521,7
13,330102,7
13,230606,7
13,532532,7
13,152322,7
13,232722,7
13,220723,7
13,360735,7
13,211381,7
13,654127,7
13,533523,7
13,141033,7
13,230621,7
13,150421,7
13,420205,7
13,230622,7
13,420204,7
13,340603,7
13,532928,7
13,410804,7
13,130638,7
13,332603,7
13,140224,7
13,441624,7
13,362423,7
13,370102,7
13,422301,7
13,130822,7
13,130206,7
13,140521,7
13,130130,7
13,342922,7
13,350125,7
13,341202,7
13,141124,7
13,522630,7
13,210283,7
13,350724,7
13,231083,7
13,120109,7
13,130604,7
13,330902,7
13,610622,7
13,513233,7
13,522502,7
13,141127,7
13,130522,7
13,210922,7
13,220621,7
13,440104,7
13,310225,7
13,430382,7
13,131081,7
13,152728,7
13,512535,7
13,370503,7
13,370105,7
13,411222,7
13,130923,7
13,320704,7
13,140426,7
13,371523,7
13,152123,7
13,130202,7
13,370612,7
13,371581,7
13,130502,7
13,441381,7
13,440221,7
13,210624,7
13,610632,7
13,211402,7
13,320114,7
13,231027,7
13,370686,7
13,211321,7
13,341322,7
13,610602,7
13,610430,7
13,410326,7
13,142733,7
13,362526,7
13,612731,7
13,420602,7
13,430204,7
13,130104,7
13,130229,7
13,320902,7
13,150207,7
13,321102,7
13,150221,7
13,432930,6
13,469030,6
13,360202,6
13,371424,6
13,142326,6
13,130633,6
13,612523,6
13,130629,6
13,350822,6
13,520421,6
13,441427,6
13,211004,6
13,140425,6
13,230505,6
13,370322,6
13,371521,6
13,511128,6
13,452625,6
13,320411,6
13,341623,6
13,452231,6
13,370125,6
13,330222,6
13,370802,6
13,230229,6
13,533421,6
13,340803,6
13,330483,6
13,140321,6
13,350526,6
13,532927,6
13,410803,6
13,530121,6
13,360401,6
13,210124,6
13,220221,6
13,513325,6
13,445323,6
13,350427,6
13,542622,6
13,130903,6
13,411625,6
13,332501,6
13,430511,6
13,230125,6
13,142322,6
13,542621,6
13,412801,6
13,230203,6
13,330203,6
13,350102,6
13,220821,6
13,430403,6
13,141082,6
13,130926,6
13,654128,6
13,623001,6
13,210321,6
13,210703,6
13,650300,6
13,430406,6
13,513336,6
13,654224,6
13,542423,6
13,542425,6
13,130423,6
13,542430,6
13,342427,6
13,420124,6
13,220103,6
13,130630,6
13,211203,6
13,510126,6
13,410511,6
13,542223,6
13,210602,6
13,230805,6
13,653121,6
13,130927,6
13,330723,6
13,320926,6
13,340311,6
13,152531,6
13,512530,6
13,152122,6
13,610629,6
13,110228,6
13,360321,6
13,332525,6
13,441882,6
13,152223,6
13,542222,6
13,632522,6
13,210113,6
13,410204,6
13,452601,6
13,150425,6
13,370811,6
13,512534,6
13,130433,6
13,210902,6
13,450323,6
13,330323,6
13,533528,6
13,412924,6
13,370781,6
13,120222,6
13,152825,6
13,141121,6
13,152631,6
13,452526,6
13,210803,6
13,640323,6
13,452228,6
13,440223,6
13,370321,6
13,370205,6
13,420113,6
13,371425,6
13,422429,6
13,653021,6
13,542426,6
13,441322,6
13,370681,6
13,220582,6
13,450122,6
13,340802,6
13,623022,6
13,152101,6
13,152624,6
13,230506,6
13,141181,6
13,211003,6
13,360734,6
13,211403,6
13,410611,6
13,450205,6
13,440105,6
13,452724,6
13,360727,6
13,530626,6
13,140311,6
13,532329,6
13,532327,6
13,420500,6
13,513324,6
13,211223,6
13,340102,6
13,440802,5
13,140623,5
13,632224,5
13,211122,5
13,320502,5
13,130128,5
13,230224,5
13,632725,5
13,650107,5
13,513328,5
13,152629,5
13,230804,5
13,230624,5
13,441821,5
13,441523,5
13,440602,5
13,510103,5
13,331003,5
13,622126,5
13,350424,5
13,522421,5
13,450503,5
13,230306,5
13,142303,5
13,320113,5
13,232324,5
13,230126,5
13,350423,5
13,130902,5
13,410927,5
13,441284,5
13,513329,5
13,210502,5
13,230803,5
13,445202,5
13,441202,5
13,210521,5
13,511131,5
13,320525,5
13,440514,5
13,130435,5
13,452223,5
13,542329,5
13,140424,5
13,332627,5
13,140428,5
13,120113,5
13,652825,5
13,542523,5
13,142234,5
13,450303,5
13,230227,5
13,612722,5
13,320202,5
13,372426,5
13,210304,5
13,432923,5
13,450321,5
13,450102,5
13,230403,5
13,632223,5
13,130603,5
13,320222,5
13,320611,5
13,452631,5
13,152106,5
13,210111,5
13,320586,5
13,533025,5
13,130121,5
13,330727,5
13,370123,5
13,130524,5
13,362101,5
13,310107,5
13,330482,5
13,130124,5
13,520424,5
13,542231,5
13,152321,5
13,140431,5
13,350782,5
13,610582,5
13,341002,5
13,220881,5
13,141002,5
13,150104,5
13,411627,5
13,441283,5
13,210323,5
13,450331,5
13,522201,5
13,450621,5
13,232622,5
13,542325,5
13,360733,5
13,220105,5
13,320503,5
13,152824,5
13,140226,5
13,532730,5
13,230107,5
13,420112,5
13,650101,5
13,610626,5
13,542427,5
13,222402,5
13,210724,5
13,362428,5
13,440106,5
13,230119,5
13,231181,5
13,422204,5
13,130126,5
13,341022,5
13,410704,5
13,420505,5
13,332529,5
13,130303,5
13,420300,5
13,230182,5
13,370687,5
13,320811,5
13,512532,5
13,211121,5
13,360311,5
13,450703,5
13,130532,5
13,210203,5
13,130321,5
13,130204,5
13,141122,5
13,412327,5
13,150103,5
13,120101,5
13,130125,5
13,654325,5
13,211222,5
13,360101,5
13,431322,5
13,513327,5
13,211102,5
13,460026,5
13,510111,5
13,430211,5
13,540127,5
13,130529,5
13,350204,5
13,320104,5
13,142232,5
13,433001,5
13,152327,5
13,350111,5
13,370104,5
13,230105,5
13,232302,5
13,372824,5
13,142423,5
13,362128,5
13,130106,5
13,441781,5
13,371421,5
13,342923,5
13,231003,5
13,211022,5
13,230225,5
13,140225,5
13,231002,5
13,450332,5
13,120105,5
13,610202,5
13,632321,5
13,431229,5
13,542125,5
13,439004,4
13,320423,4
13,512930,4
13,420803,4
13,440112,4
13,432827,4
13,131023,4
13,230902,4
13,210422,4
13,152627,4
13,440204,4
13,621223,4
13,330822,4
13,542429,4
13,222405,4
13,530630,4
13,350430,4
13,653128,4
13,370211,4
13,140525,4
13,460035,4
13,513323,4
13,142302,4
13,130530,4
13,150222,4
13,632822,4
13,150926,4
13,320511,4
13,441426,4
13,652723,4
13,533522,4
13,132627,4
13,142333,4
13,622921,4
13,542624,4
13,220503,4
13,131121,4
13,413001,4
13,653129,4
13,342524,4
13,140423,4
13,152222,4
13,320705,4
13,371121,4
13,211422,4
13,211204,4
13,152634,4
13,410108,4
13,360426,4
13,370405,4
13,530124,4
13,110104,4
13,230623,4
13,520381,4
13,430322,4
13,310227,4
13,452622,4
13,130129,4
13,142325,4
13,371524,4
13,140724,4
13,152723,4
13,420123,4
13,341004,4
13,440304,4
13,450603,4
13,152632,4
13,341003,4
13,632622,4
13,340604,4
13,142433,4
13,232325,4
13,232103,4
13,530621,4
13,632523,4
13,152323,4
13,450211,4
13,410702,4
13,130428,4
13,230602,4
13,352101,4
13,440509,4
13,130525,4
13,430529,4
13,321111,4
13,441623,4
13,622922,4
13,513229,4
13,652328,4
13,130622,4
13,230128,4
13,131024,4
13,142630,4
13,142227,4
13,220382,4
13,340202,4
13,120110,4
13,130636,4
13,220625,4
13,320112,4
13,623025,4
13,412932,4
13,130526,4
13,230826,4
13,410826,4
13,350429,4
13,330623,4
13,632721,4
13,210221,4
13,210123,4
13,533323,4
13,320201,4
13,440711,4
13,232331,4
13,130205,4
13,370213,4
13,371482,4
13,542424,4
13,370703,4
13,513338,4
13,152501,4
13,542232,4
13,410302,4
13,142621,4
13,231282,4
13,330108,4
13,450104,4
13,452728,4
13,220303,4
13,110229,4
13,432823,4
13,310228,4
13,330921,4
13,412921,4
13,140429,4
13,513026,4
13,610630,4
13,130431,4
13,542336,4
13,370103,4
13,140103,4
13,511725,4
13,622724,4
13,513231,4
13,422127,4
13,130732,4
13,340404,4
13,610328,4
13,150123,4
13,440784,4
13,452726,4
13,370126,4
13,370403,4
13,131123,4
13,410581,4
13,542127,4
13,142328,4
13,610621,4
13,440183,4
13,230106,4
13,540126,4
13,220622,4
13,652925,4
13,412324,4
13,320522,4
13,130728,4
13,232127,4
13,420504,4
13,210504,4
13,330521,4
13,321302,4
13,340304,4
13,321024,4
13,130322,4
13,652927,4
13,132626,4
13,410503,4
13,340502,4
13,230833,4
13,131124,4
13,533024,4
13,231024,4
13,210702,4
13,230712,4
13,230102,4
13,513334,4
13,130323,4
13,210213,4
13,650121,4
13,422425,4
13,362133,4
13,310105,4
13,622629,4
13,450326,4
13,142422,4
13,320402,4
13,130523,4
13,132903,4
13,120106,4
13,513330,4
13,652123,4
13,370629,4
13,441323,4
13,621226,4
13,350525,4
13,520382,4
13,410923,4
13,450329,4
13,372502,4
13,110101,4
13,210711,4
13,232332,4
13,652929,4
13,413025,3
13,320928,3
13,350600,3
13,623027,3
13,310109,3
13,410203,3
13,450423,3
13,330185,3
13,360825,3
13,332502,3
13,654322,3
13,142631,3
13,440684,3
13,542322,3
13,445321,3
13,320421,3
13,210921,3
13,412931,3
13,410205,3
13,622923,3
13,211221,3
13,371312,3
13,140923,3
13,432922,3
13,432801,3
13,141102,3
13,140511,3
13,452126,3
13,452626,3
13,452701,3
13,413029,3
13,441402,3
13,452524,3
13,422101,3
13,142225,3
13,520101,3
13,310101,3
13,622924,3
13,520303,3
13,452130,3
13,371427,3
13,320703,3
13,512081,3
13,420800,3
13,330823,3
13,131125,3
13,520422,3
13,450105,3
13,130531,3
13,330725,3
13,130223,3
13,210411,3
13,130225,3
13,130827,3
13,469027,3
13,341622,3
13,130727,3
13,310114,3
13,410504,3
13,372523,3
13,230304,3
13,410104,3
13,130804,3
13,342127,3
13,452528,3
13,330123,3
13,210403,3
13,340504,3
13,130924,3
13,320583,3
13,210421,3
13,152725,3
13,430811,3
13,142230,3
13,320584,3
13,412325,3
13,370306,3
13,350623,3
13,542338,3
13,210505,3
13,110223,3
13,321086,3
13,132926,3
13,433024,3
13,320501,3
13,140824,3
13,622123,3
13,370725,3
13,632824,3
13,340204,3
13,513333,3
13,440683,3
13,230711,3
13,422431,3
13,432422,3
13,653123,3
13,469003,3
13,432902,3
13,450325,3
13,330125,3
13,321182,3
13,320204,3
13,440306,3
13,440822,3
13,210503,3
13,341024,3
13,450202,3
13,130624,3
13,340711,3
13,412321,3
13,370523,3
13,340303,3
13,372827,3
13,440508,3
13,430526,3
13,120111,3
13,110103,3
13,130983,3
13,440111,3
13,362402,3
13,230504,3
13,120108,3
13,610522,3
13,440103,3
13,152102,3
13,632823,3
13,432901,3
13,310230,3
13,220302,3
13,441702,3
13,370404,3
13,542626,3
13,140427,3
13,130632,3
13,612330,3
13,533422,3
13,513232,3
13,632125,3
13,130430,3
13,452501,3
13,320223,3
13,232724,3
13,652327,3
13,642225,3
13,510128,3
13,320303,3
13,510130,3
13,320111,3
13,469028,3
13,452132,3
13,130432,3
13,362125,3
13,372833,3
13,372324,3
13,120224,3
13,452628,3
13,330106,3
13,441226,3
13,632221,3
13,410202,3
13,330424,3
13,320520,3
13,152224,3
13,130721,3
13,440303,3
13,452729,3
13,210211,3
13,350581,3
13,520328,3
13,610421,3
13,520425,3
13,421004,3
13,653221,3
13,340302,3
13,612329,3
13,350402,3
13,452133,3
13,632222,3
13,152626,3
13,350481,3
13,371311,3
13,460032,3
13,230184,3
13,220603,3
13,230603,3
13,610702,3
13,542328,3
13,632821,3
13,520302,3
13,370831,3
13,352123,3
13,450304,3
13,130421,3
13,519004,3
13,360729,3
13,332621,3
13,150125,3
13,433023,3
13,542132,3
13,440202,3
13,340405,3
13,632524,3
13,340207,3
13,142330,3
13,532328,3
13,970000,3
13,210727,3
13,140881,3
13,220521,2
13,231224,2
13,659002,2
13,513032,2
13,653131,2
13,110109,2
13,450404,2
13,232131,2
13,610113,2
13,530602,2
13,542623,2
13,140981,2
13,210903,2
13,440620,2
13,654003,2
13,450681,2
13,342122,2
13,512903,2
13,621467,2
13,150304,2
13,412927,2
13,431123,2
13,542335,2
13,420122,2
13,432425,2
13,330204,2
13,469023,2
13,542522,2
13,422423,2
13,542321,2
13,632323,2
13,130803,2
13,239004,2
13,441602,2
13,130230,2
13,211481,2
13,642103,2
13,411104,2
13,232602,2
13,350881,2
13,222426,2
13,230502,2
13,420604,2
13,612621,2
13,411525,2
13,332523,2
13,310106,2
13,152527,2
13,445302,2
13,610123,2
13,511723,2
13,360301,2
13,430411,2
13,422403,2
13,350105,2
13,440232,2
13,610329,2
13,130724,2
13,422601,2
13,422128,2
13,640522,2
13,152126,2
13,451425,2
13,140830,2
13,340505,2
13,230819,2
13,350627,2
13,110226,2
13,440305,2
13,440506,2
13,132628,2
13,513331,2
13,110221,2
13,653227,2
13,130730,2
13,211404,2
13,320105,2
13,352129,2
13,220519,2
13,370522,2
13,152823,2
13,372323,2
13,210621,2
13,654225,2
13,362123,2
13,320626,2
13,412323,2
13,120112,2
13,210181,2
13,422626,2
13,372325,2
13,432302,2
13,430412,2
13,320831,2
13,452629,2
13,440184,2
13,370521,2
13,432325,2
13,230305,2
13,412902,2
13,612601,2
13,440421,2
13,420623,2
13,520423,2
13,621222,2
13,612630,2
13,330105,2
13,131122,2
13,542333,2
13,469026,2
13,653024,2
13,451228,2
13,320504,2
13,432927,2
13,230207,2
13,530524,2
13,532201,2
13,141034,2
13,372421,2
13,152724,2
13,152921,2
13,152526,2
13,612133,2
13,210911,2
13,542332,2
13,152525,2
13,530827,2
13,450403,2
13,230405,2
13,450126,2
13,320404,2
13,321085,2
13,230307,2
13,532427,2
13,542123,2
13,432822,2
13,140721,2
13,140122,2
13,411223,2
13,230811,2
13,110224,2
13,440903,2
13,231081,2
13,332625,2
13,452327,2
13,130731,2
13,410106,2
13,320625,2
13,532228,2
13,650205,2
13,411721,2
13,220822,2
13,452230,2
13,513230,2
13,612102,2
13,152826,2
13,430225,2
13,140926,2
13,420620,2
13,230129,2
13,130304,2
13,452822,2
13,441501,2
13,352224,2
13,152630,2
13,372801,2
13,230722,2
13,341881,2
13,610631,2
13,320203,2
13,372401,2
13,530521,2
13,371203,2
13,542330,2
13,230123,2
13,452331,2
13,230703,2
13,542122,2
13,130733,2
13,612723,2
13,654002,2
13,130904,2
13,654321,2
13,230522,2
13,360822,2
13,452201,2
13,610625,2
13,422125,2
13,440924,2
13,430622,2
13,321011,2
13,530523,2
13,150205,2
13,130103,2
13,653223,2
13,142229,2
13,362432,2
13,452423,2
13,532231,2
13,220623,2
13,352625,2
13,450512,2
13,130628,2
13,330422,2
13,432321,2
13,441225,2
13,532224,2
13,632525,2
13,610331,2
13,441502,2
13,542233,2
13,441302,2
13,450804,2
13,452101,2
13,440521,2
13,150923,2
13,522524,2
13,372501,2
13,132223,2
13,220125,2
13,410401,2
13,452323,2
13,132425,2
13,542124,2
13,450302,2
13,441801,2
13,360621,2
13,452502,2
13,441825,2
13,230127,2
13,132331,2
13,430123,2
13,420700,2
13,360723,2
13,432924,2
13,441625,2
13,130725,2
13,140729,2
13,519002,2
13,469029,2
13,320206,2
13,410723,2
13,429021,2
13,441823,2
13,230705,2
13,452523,2
13,361127,2
13,140821,2
13,350428,2
13,210604,2
13,542229,2
13,330219,2
13,220222,2
13,330303,2
13,411628,2
13,230303,2
13,612725,2
13,542225,2
13,412328,2
13,360981,2
13,654324,2
13,230708,2
13,652601,2
13,440821,2
13,542228,2
13,310102,2
13,332623,2
13,140925,2
13,152727,2
13,440702,1
13,412729,1
13,430404,1
13,210811,1
13,620825,1
13,622222,1
13,141029,1
13,610222,1
13,362222,1
13,450107,1
13,412929,1
13,411722,1
13,640521,1
13,513804,1
13,330719,1
13,433025,1
13,361121,1
13,141129,1
13,542521,1
13,342202,1
13,321083,1
13,362136,1
13,230205,1
13,152524,1
13,310108,1
13,640300,1
13,440513,1
13,432301,1
13,432826,1
13,132428,1
13,150824,1
13,451229,1
13,370727,1
13,440203,1
13,230834,1
13,532233,1
13,441301,1
13,142635,1
13,230222,1
13,310103,1
13,210804,1
13,352601,1
13,450106,1
13,340501,1
13,361023,1
13,370212,1
13,610925,1
13,530502,1
13,330224,1
13,362126,1
13,422228,1
13,341127,1
13,542525,1
13,320212,1
13,142636,1
13,132829,1
13,130921,1
13,150802,1
13,410101,1
13,530829,1
13,653022,1
13,232102,1
13,211303,1
13,152302,1
13,441282,1
13,110107,1
13,362122,1
13,469007,1
13,513337,1
13,411103,1
13,520222,1
13,622925,1
13,321020,1
13,232128,1
13,341702,1
13,542133,1
13,140932,1
13,532425,1
13,361024,1
13,632624,1
13,610627,1
13,142329,1
13,330425,1
13,420607,1
13,321028,1
13,533324,1
13,640223,1
13,150981,1
13,450602,1
13,370823,1
13,370723,1
13,352231,1
13,230124,1
13,420523,1
13,432401,1
13,533526,1
13,530921,1
13,210201,1
13,362102,1
13,342531,1
13,520327,1
13,230406,1
13,140825,1
13,340402,1
13,150927,1
13,420601,1
13,332528,1
13,460029,1
13,132529,1
13,370623,1
13,431027,1
13,142123,1
13,342823,1
13,370121,1
13,231223,1
13,450328,1
13,422103,1
13,132302,1
13,420619,1
13,350211,1
13,330402,1
13,320521,1
13,550011,1
13,142629,1
13,420100,1
13,320122,1
13,610927,1
13,620821,1
13,361002,1
13,152530,1
13,342123,1
13,654226,1
13,422723,1
13,130704,1
13,440222,1
13,320827,1
13,370634,1
13,441227,1
13,420605,1
13,632621,1
13,422727,1
13,411025,1
13,522762,1
13,150929,1
13,140822,1
13,621122,1
13,142424,1
13,410306,1
13,511603,1
13,239005,1
13,469002,1
13,542342,1
13,642102,1
13,460108,1
13,452426,1
13,210212,1
13,352103,1
13,411022,1
13,632421,1
13,412901,1
13,441324,1
13,653023,1
13,140102,1
13,152625,1
13,413022,1
13,340703,1
13,142628,1
13,371625,1
13,350923,1
