hours,siteId,sum
9,50010510000004,6
9,50010210000048,6
9,50011710000038,6
9,50010610005007,6
9,50011210000132,6
9,50010710000157,6
9,50011210000133,6
9,50010310000107,6
9,50024110000099,6
9,50010710000357,6
9,50022710000077,6
9,50011710000039,6
9,50010310000302,6
9,50011210000301,6
9,50022610000017,6
9,50022410000053,6
9,50010810000176,6
9,50022810000038,6
9,50010810000091,6
9,50011610000003,6
9,50010910000084,6
9,50010610009033,6
9,50010710000091,6
9,50011210000302,6
9,50011810000158,6
9,50010710000162,6
9,50010210000095,6
9,50010510000075,6
9,50010710000317,6
9,50022710000008,6
9,50010810000171,6
9,50010510000157,6
9,50010610009092,6
9,50010510000164,6
9,50011510000106,6
9,50011210000283,6
9,50010310000104,6
9,50011410000054,6
9,50011610000087,6
9,50010910000021,6
9,50010310000305,6
9,50011210000215,6
9,50011610000034,6
9,50011410000077,6
9,50010710000296,6
9,50022710000095,6
9,50010710001049,6
9,50011810000103,6
9,50010710000235,6
9,50010510000163,6
9,50011210000086,6
9,50010610002022,6
9,50010710000159,6
9,50022710000003,6
9,50011810000192,6
9,50010510000160,6
9,50011310000114,6
9,50024310000035,6
9,50022610000082,6
9,50011210000038,6
9,50011910000056,6
9,50015310000079,6
9,50010110000156,6
9,50010210000041,6
9,50011810000080,6
9,50011310000174,6
9,50011310000135,6
9,50010510000132,6
9,50010610009101,6
9,50010210000091,6
9,50010810000101,6
9,50010910000162,6
9,50010610009041,6
9,50011210000256,6
9,50011510000117,6
9,50010110000015,6
9,50010610001002,6
9,50011910000022,6
9,50010910000107,6
9,50010710000134,6
9,50010410000066,6
9,50010610009109,6
9,50010410000063,6
9,50015310000034,6
9,50010510000034,6
9,50010110000133,6
9,50010310000282,6
9,50010610001007,6
9,50010810000043,6
9,50010710000126,6
9,50022210000016,6
9,50022710000002,6
9,50010110000239,6
9,50010610005019,6
9,50022710000004,6
9,50010310000034,6
9,50010810000010,6
9,50011710000026,6
9,50024310000005,6
9,50010110000218,6
9,50022610000080,6
9,50023410000050,6
9,50010510000081,6
9,50011510000086,6
9,50010710000343,6
9,50011610000155,6
9,50011610000167,6
9,50010610004001,6
9,50010110000013,6
9,50024110000089,6
9,50010710001029,6
9,50010510000056,6
9,50011210000066,6
9,50010810000028,6
9,50011710000093,6
9,50010710000313,6
9,50010710000138,6
9,50011210000250,6
9,50010410000073,6
9,50010610009039,6
9,50011210000034,6
9,50011610000182,6
9,50010610009026,6
9,50011410000066,6
9,50010710000173,6
9,50011310000040,6
9,50022710000013,6
9,50015310000047,6
9,50011310000068,6
9,50010710001061,6
9,50011810000062,6
9,50010610009115,6
9,50011210000052,6
9,50011610000120,6
9,50011710000056,6
9,50010610005023,6
9,50011710000136,6
9,50010710000187,6
9,50010910000053,6
9,50010910000194,6
9,50011610000062,6
9,50010610001005,6
9,50011710000071,6
9,50022810000003,6
9,50010510000043,6
9,50010710000347,6
9,50011210000263,6
9,50010810000172,6
9,50011310000079,6
9,50011310000097,6
9,50010710000351,6
9,50011910000024,6
9,50010710000301,6
9,50010510000110,6
9,50010810000009,6
9,50011210000266,6
9,50010210000075,6
9,50011310000036,6
9,50010410000017,6
9,50010610002094,5
9,50011310000057,5
9,50010410000070,5
9,50011810000190,5
9,50011010000036,5
9,50010810000104,5
9,50024110000042,5
9,50010610009010,5
9,50010610002007,5
9,50010610001018,5
9,50015310000035,5
9,50011710000188,5
9,50011410000059,5
9,50010210000014,5
9,50011910000005,5
9,50022410000067,5
9,50010710000282,5
9,50011210000262,5
9,50010710000220,5
9,50010910000134,5
9,50010710000309,5
9,50022710000120,5
9,50010610002071,5
9,50010710001082,5
9,50010810000102,5
9,50011610000189,5
9,50010710000183,5
9,50024310000021,5
9,50011810000117,5
9,50010710000222,5
9,50011610000116,5
9,50010810000192,5
9,50010510000185,5
9,50023010000029,5
9,50011610000142,5
9,50010710000074,5
9,50024210000074,5
9,50015310000069,5
9,50010710000249,5
9,50010710000193,5
9,50010210000094,5
9,50010510000071,5
9,50011210000148,5
9,50011210000026,5
9,50011810000027,5
9,50011210000048,5
9,50010110000212,5
9,50010710000342,5
9,50011810000017,5
9,50011310000156,5
9,50022510000014,5
9,50022210000060,5
9,50010710000305,5
9,50010310000174,5
9,50022610000072,5
9,50010410000049,5
9,50010510000120,5
9,50010110000197,5
9,50010710000041,5
9,50010710000291,5
9,50010410000001,5
9,50022710000105,5
9,50011210000162,5
9,50010510000060,5
9,50010710000122,5
9,50011110000006,5
9,50010810000067,5
9,50011210000171,5
9,50010710000304,5
9,50010710000320,5
9,50010310000289,5
9,50010410000055,5
9,50010610001006,5
9,50011610000091,5
9,50010110000128,5
9,50010510000201,5
9,50022710000012,5
9,50010510000151,5
9,50024110000003,5
9,50011210000089,5
9,50010410000071,5
9,50011510000011,5
9,50011210000037,5
9,50023010000067,5
9,50022210000110,5
9,50010310000020,5
9,50023110000064,5
9,50022910001009,5
9,50011810000044,5
9,50022610000006,5
9,50011210000309,5
9,50011010000042,5
9,50010510000111,5
9,50010810000075,5
9,50011710000134,5
9,50011210000182,5
9,50022510000012,5
9,50010910000097,5
9,50011710000127,5
9,50010710000114,5
9,50015310000049,5
9,50010810000016,5
9,50010910000064,5
9,50010610007009,5
9,50010110000057,5
9,50011210000039,5
9,50022610000087,5
9,50011610000044,5
9,50011210000221,5
9,50010910000161,5
9,50011310000027,5
9,50011210000055,5
9,50022710000070,5
9,50010210000001,5
9,50010810000033,5
9,50023110000072,5
9,50010710000362,5
9,50010810000015,5
9,50011210000141,5
9,50010610005020,5
9,50011210000087,5
9,50011210000067,5
9,50022710000040,5
9,50010610009003,5
9,50022610000012,5
9,50023110000040,5
9,50015310000033,5
9,50010310000187,5
9,50015310000004,5
9,50024010000047,5
9,50022210000101,5
9,50024110000086,5
9,50010510000128,5
9,50010810000084,5
9,50011310000168,5
9,50011210000187,5
9,50011210000016,5
9,50010110000207,5
9,50011710000122,5
9,50010310000125,5
9,50010710000337,5
9,50010710001051,5
9,50010710001021,5
9,50024210000027,5
9,50023610000003,5
9,50022710000078,5
9,50010210000073,5
9,50024010000009,5
9,50011210000100,5
9,50022710000045,5
9,50022210000040,5
9,50011310000166,5
9,50010710000142,5
9,50010710001040,5
9,50011610000145,5
9,50010210000064,5
9,50011210000288,5
9,50010810000115,5
9,50011810000102,5
9,50010210000092,5
9,50010810000041,5
9,50011910000035,5
9,50010710000147,5
9,50010210000098,5
9,50010110000158,5
9,50010910000059,5
9,50010610009061,5
9,50011310000159,5
9,50023610000047,5
9,50011510000103,5
9,50023210000014,5
9,50010210000051,5
9,50023610000050,5
9,50010710001035,5
9,50010610009058,5
9,50011710000177,5
9,50011010000038,5
9,50010310000176,5
9,50010310000055,5
9,50010510000133,5
9,50011610000205,5
9,50010510000046,5
9,50010810000137,5
9,50011210000244,5
9,50010810000030,5
9,50011710000124,5
9,50011810000170,5
9,50010810000164,5
9,50023810000044,5
9,50011710000117,5
9,50010610009093,5
9,50011310000012,5
9,50011310000089,5
9,50010110000210,5
9,50010810000163,5
9,50015310000008,5
9,50010110000111,5
9,50023110000062,4
9,50010710000189,4
9,50011210000010,4
9,50010410000076,4
9,50011410000005,4
9,50010610006012,4
9,50010110000028,4
9,50011610000186,4
9,50011610000067,4
9,50022510000007,4
9,50015310000006,4
9,50023310000083,4
9,50010610009014,4
9,50011110000023,4
9,50010710000295,4
9,50010910000130,4
9,50011510000107,4
9,50023810000004,4
9,50011310000062,4
9,50023610000073,4
9,50011310000158,4
9,50010810000180,4
9,50022710000054,4
9,50010810000002,4
9,50022210000119,4
9,50010810000149,4
9,50010510000184,4
9,50010710000298,4
9,50011510000008,4
9,50010710000019,4
9,50011810000093,4
9,50011210000043,4
9,50010310000272,4
9,50010310000181,4
9,50022310000069,4
9,50024310000036,4
9,50022810000057,4
9,50015310000021,4
9,50010510000114,4
9,50010210000052,4
9,50010710000294,4
9,50010810000201,4
9,50010710001102,4
9,50015310000070,4
9,50010910000155,4
9,50010110000046,4
9,50022610000076,4
9,50022710000104,4
9,50022710000076,4
9,50010210000032,4
9,50010710001012,4
9,50010610009129,4
9,50024210000008,4
9,50010710000065,4
9,50011310000055,4
9,50010310000288,4
9,50010810000019,4
9,50010910000050,4
9,50022710000039,4
9,50011310000115,4
9,50010810000155,4
9,50023510000032,4
9,50010510000130,4
9,50010610007006,4
9,50023110000029,4
9,50024110000102,4
9,50010310000043,4
9,50023310000005,4
9,50011810000152,4
9,50010810000175,4
9,50010610009110,4
9,50011810000011,4
9,50011710000176,4
9,50010810000190,4
9,50011210000230,4
9,50022510000006,4
9,50010310000306,4
9,50022610000010,4
9,50010810000064,4
9,50015310000067,4
9,50011210000290,4
9,50022210000105,4
9,50010710001048,4
9,50010610009120,4
9,50015310000087,4
9,50015310000080,4
9,50011210000107,4
9,50024210000089,4
9,50011610000036,4
9,50010410000040,4
9,50011210000135,4
9,50011710000007,4
9,50011310000139,4
9,50010510000072,4
9,50010110000163,4
9,50010910000115,4
9,50010710000107,4
9,50010510000199,4
9,50023210000005,4
9,50010910000017,4
9,50010110000209,4
9,50022510000092,4
9,50011710000172,4
9,50022710000097,4
9,50010710000238,4
9,50011210000128,4
9,50022410000096,4
9,50011610000166,4
9,50011310000056,4
9,50011210000291,4
9,50010310000140,4
9,50010910000096,4
9,50010610002004,4
9,50010610007008,4
9,50010710000259,4
9,50024310000043,4
9,50015310000043,4
9,50010710000244,4
9,50010310000004,4
9,50011210000030,4
9,50010410000062,4
9,50024210000020,4
9,50023610000036,4
9,50011710000131,4
9,50010510000202,4
9,50010710000057,4
9,50023110000067,4
9,50023410000148,4
9,50011610000156,4
9,50023810000036,4
9,50011210000265,4
9,50011510000071,4
9,50010910000074,4
9,50010110000070,4
9,50022710000122,4
9,50022510000011,4
9,50010610002070,4
9,50010310000214,4
9,50011310000091,4
9,50011210000300,4
9,50011710000084,4
9,50010110000041,4
9,50010110000093,4
9,50011210000192,4
9,50010610009002,4
9,50011410000055,4
9,50022410000019,4
9,50011410000044,4
9,50022610000001,4
9,50010810000076,4
9,50010910000179,4
9,50011610000025,4
9,50011310000167,4
9,50011810000167,4
9,50011710000180,4
9,50010810000044,4
9,50011210000117,4
9,50010110000162,4
9,50010710001014,4
9,50010510000052,4
9,50010610009138,4
9,50024110000039,4
9,50022510000029,4
9,50022810000002,4
9,50023010000062,4
9,50011810000180,4
9,50010310000278,4
9,50010910000031,4
9,50022810000045,4
9,50023610000066,4
9,50010610001008,4
9,50011310000015,4
9,50011810000021,4
9,50022610000020,4
9,50011810000086,4
9,50011510000113,4
9,50011710000104,4
9,50015310000013,4
9,50010710000058,4
9,50010110000211,4
9,50010710000195,4
9,50011210000150,4
9,50022510000048,4
9,50010210000067,4
9,50010310000029,4
9,50011110000005,4
9,50024210000032,4
9,50011810000090,4
9,50011010000032,4
9,50010810000017,4
9,50010410000010,4
9,50011310000019,4
9,50010810000193,4
9,50024010000023,4
9,50010710000145,4
9,50010310000074,4
9,50010510000169,4
9,50010510000063,4
9,50023610000049,4
9,50011610000037,4
9,50010810000135,4
9,50011810000014,4
9,50011710000139,4
9,50015310000062,4
9,50022610000058,4
9,50010710000039,4
9,50015310000085,4
9,50011210000003,4
9,50010110000068,4
9,50015310000010,4
9,50010210000083,4
9,50022410000018,4
9,50010510000065,4
9,50010710000232,4
9,50011610000164,4
9,50022410000074,4
9,50022610000059,4
9,50011510000009,4
9,50010410000069,4
9,50010710001054,4
9,50022910001003,4
9,50011410000006,4
9,50011610000058,4
9,50022710000007,4
9,50011810000023,4
9,50011510000034,4
9,50015310000077,4
9,50011310000188,4
9,50011210000279,4
9,50010810000005,4
9,50011710000043,4
9,50011810000124,4
9,50010310000185,4
9,50010310000099,4
9,50011610000029,4
9,50011210000305,4
9,50010910000139,4
9,50010710000021,4
9,50022310000075,4
9,50022410000082,4
9,50010810000144,4
9,50011810000172,3
9,50010610001010,3
9,50010710000260,3
9,50022810000049,3
9,50010510000161,3
9,50011810000184,3
9,50010110000073,3
9,50010810000157,3
9,50024210000002,3
9,50010210000057,3
9,50011210000238,3
9,50010110000166,3
9,50011410000076,3
9,50010610009015,3
9,50010710000015,3
9,50023610000041,3
9,50011310000008,3
9,50010810000170,3
9,50022510000013,3
9,50023110000048,3
9,50010110000012,3
9,50010110000240,3
9,50010110000192,3
9,50023710000059,3
9,50011410000019,3
9,50010610009113,3
9,50010710001034,3
9,50011810000043,3
9,50011610000114,3
9,50010510000020,3
9,50010110000250,3
9,50011810000060,3
9,50010410000030,3
9,50022210000051,3
9,50010710000040,3
9,50010110000075,3
9,50011610000135,3
9,50011710000179,3
9,50011510000116,3
9,50023410000014,3
9,50011310000127,3
9,50011810000198,3
9,50022410000070,3
9,50011310000059,3
9,50023410000009,3
9,50011210000017,3
9,50010710000266,3
9,50015310000066,3
9,50010510000186,3
9,50022810000056,3
9,50023010000025,3
9,50022610000005,3
9,50010910000068,3
9,50010610004003,3
9,50011310000048,3
9,50010110000174,3
9,50011010000040,3
9,50011210000176,3
9,50011410000042,3
9,50011310000038,3
9,50023210000015,3
9,50011210000295,3
9,50010610009133,3
9,50022710000094,3
9,50011310000085,3
9,50022310000082,3
9,50022310000016,3
9,50023110000052,3
9,50015310000086,3
9,50011810000128,3
9,50023410000033,3
9,50023210000038,3
9,50011510000017,3
9,50011810000030,3
9,50011310000030,3
9,50010110000246,3
9,50022610000040,3
9,50022510000063,3
9,50022810000062,3
9,50011210000084,3
9,50011610000214,3
9,50024110000005,3
9,50010410000042,3
9,50010110000123,3
9,50022210000079,3
9,50011510000003,3
9,50011810000171,3
9,50011410000050,3
9,50010810000026,3
9,50023710000010,3
9,50010910000149,3
9,50011210000313,3
9,50010510000170,3
9,50022710000101,3
9,50011310000111,3
9,50022310000076,3
9,50010810000121,3
9,50022710000061,3
9,50010810000165,3
9,50010910000014,3
9,50011310000088,3
9,50011510000078,3
9,50011810000145,3
9,50010710000364,3
9,50015310000016,3
9,50023410000127,3
9,50022510000084,3
9,50023410000100,3
9,50024210000041,3
9,50010610002036,3
9,50010910000106,3
9,50011010000044,3
9,50022510000005,3
9,50011610000127,3
9,50011610000052,3
9,50011710000001,3
9,50023610000071,3
9,50022510000075,3
9,50010610008002,3
9,50022710000098,3
9,50010110000139,3
9,50011610000160,3
9,50010210000046,3
9,50010610009069,3
9,50024010000050,3
9,50011810000068,3
9,50011210000241,3
9,50010910000042,3
9,50022310000086,3
9,50022210000118,3
9,50022610000073,3
9,50010710001036,3
9,50024310000038,3
9,50023310000062,3
9,50010910000136,3
9,50015310000084,3
9,50022710000073,3
9,50011210000031,3
9,50024110000068,3
9,50010810000085,3
9,50022710000119,3
9,50010510000024,3
9,50023610000030,3
9,50022510000016,3
9,50011610000038,3
9,50010810000014,3
9,50010810000109,3
9,50010710000188,3
9,50011310000034,3
9,50022210000112,3
9,50011210000218,3
9,50011010000047,3
9,50010910000126,3
9,50011510000097,3
9,50010510000057,3
9,50022610000053,3
9,50011310000099,3
9,50011510000115,3
9,50011210000072,3
9,50010510000001,3
9,50011910000055,3
9,50011810000033,3
9,50011610000009,3
9,50011210000008,3
9,50024010000031,3
9,50023110000005,3
9,50010910000174,3
9,50022710000087,3
9,50011610000128,3
9,50022510000032,3
9,50010610009091,3
9,50010110000258,3
9,50022610000052,3
9,50011610000143,3
9,50023810000047,3
9,50010110000152,3
9,50011210000045,3
9,50011410000060,3
9,50011610000121,3
9,50023610000007,3
9,50011210000006,3
9,50011510000101,3
9,50022810000007,3
9,50010610006020,3
9,50011310000051,3
9,50011810000039,3
9,50011510000035,3
9,50011210000103,3
9,50010910000063,3
9,50022910001007,3
9,50010510000067,3
9,50010810000007,3
9,50010710000035,3
9,50023510000025,3
9,50010110000237,3
9,50010910000132,3
9,50011610000051,3
9,50011910000008,3
9,50010510000187,3
9,50010110000219,3
9,50011610000161,3
9,50010110000248,3
9,50011810000129,3
9,50022510000040,3
9,50023510000074,3
9,50011110000002,3
9,50010110000206,3
9,50023610000033,3
9,50010810000070,3
9,50011310000052,3
9,50010810000107,3
9,50010710000245,3
9,50010610009078,3
9,50010210000017,3
9,50010510000197,3
9,50022510000087,3
9,50011210000077,3
9,50011210000004,3
9,50023610000028,3
9,50010810000117,3
9,50024110000078,3
9,50011610000031,3
9,50010210000061,3
9,50010310000186,3
9,50010810000181,3
9,50011510000065,3
9,50023110000049,3
9,50011910000029,3
9,50010310000226,3
9,50010710000043,3
9,50022810000014,3
9,50011810000149,3
9,50010710001013,3
9,50015310000032,3
9,50010610008012,3
9,50022410000072,3
9,50010510000138,3
9,50023310000036,3
9,50011710000069,3
9,50010110000005,3
9,50023510000023,3
9,50022510000083,3
9,50010210000087,3
9,50010210000003,3
9,50010810000077,3
9,50023610000006,3
9,50022810000067,3
9,50010710000170,3
9,50011610000193,3
9,50022210000023,3
9,50011810000194,3
9,50011210000111,3
9,50011410000047,3
9,50011710000120,3
9,50011710000181,3
9,50010110000216,3
9,50024310000026,3
9,50023610000034,3
9,50010710000345,3
9,50010510000104,3
9,50010610007015,3
9,50022210000115,3
9,50010110000010,3
9,50011810000179,3
9,50010610009012,3
9,50011110000011,3
9,50010210000043,3
9,50022410000080,3
9,50022810000046,3
9,50022510000077,3
9,50023010000018,3
9,50022310000034,3
9,50022210000108,3
9,50022710000067,3
9,50010910000182,3
9,50011610000191,3
9,50022810000060,3
9,50011810000105,3
9,50010510000099,3
9,50010110000181,3
9,50022610000071,3
9,50010110000232,3
9,50010510000178,3
9,50011310000187,3
9,50011810000079,3
9,50022410000093,3
9,50010110000238,3
9,50022810000055,3
9,50022610000039,3
9,50011210000047,3
9,50010410000064,3
9,50011610000184,3
9,50011610000188,3
9,50011510000109,3
9,50022810000015,3
9,50010910000003,3
9,50011310000087,3
9,50010610009094,3
9,50011410000052,3
9,50010410000031,3
9,50010210000084,3
9,50015310000054,3
9,50022210000099,3
9,50010110000230,2
9,50010210000033,2
9,50010110000153,2
9,50023610000005,2
9,50011810000199,2
9,50023710000047,2
9,50010510000115,2
9,50022310000087,2
9,50011810000165,2
9,50011910000015,2
9,50010210000053,2
9,50010810000029,2
9,50010810000063,2
9,50011310000101,2
9,50010210000002,2
9,50011610000170,2
9,50022610000009,2
9,50022410000102,2
9,50023710000070,2
9,50011410000071,2
9,50022210000076,2
9,50011710000098,2
9,50022510000095,2
9,50024110000118,2
9,50022410000028,2
9,50023010000047,2
9,50022410000013,2
9,50010910000185,2
9,50011810000042,2
9,50022710000089,2
9,50011210000199,2
9,50022610000032,2
9,50011510000004,2
9,50010210000088,2
9,50011610000134,2
9,50011010000020,2
9,50010310000024,2
9,50022410000052,2
9,50010210000078,2
9,50011410000051,2
9,50010610009118,2
9,50024110000021,2
9,50024310000012,2
9,50022710000052,2
9,50023110000071,2
9,50023610000039,2
9,50011310000086,2
9,50022710000014,2
9,50024210000003,2
9,50023010000017,2
9,50022410000014,2
9,50022710000102,2
9,50010910000073,2
9,50010210000065,2
9,50022510000074,2
9,50010110000260,2
9,50010710000349,2
9,50022610000035,2
9,50023410000104,2
9,50023610000029,2
9,50011610000085,2
9,50022310000024,2
9,50011210000245,2
9,50011410000049,2
9,50010110000161,2
9,50010610009137,2
9,50022810000039,2
9,50010710000110,2
9,50010610005016,2
9,50022210000011,2
9,50022210000003,2
9,50011610000007,2
9,50023010000071,2
9,50024210000012,2
9,50010710000367,2
9,50011610000033,2
9,50011610000133,2
9,50010610009998,2
9,50023510000012,2
9,50011310000083,2
9,50010610002051,2
9,50023510000059,2
9,50010610009132,2
9,50023610000068,2
9,50010810000068,2
9,50022210000104,2
9,50022210000078,2
9,50011610000130,2
9,50010110000029,2
9,50011010000029,2
9,50022410000001,2
9,50011310000095,2
9,50023410000003,2
9,50011710000123,2
9,50023410000022,2
9,50010410000053,2
9,50022310000021,2
9,50011210000185,2
9,50022610000085,2
9,50010110000084,2
9,50023610000018,2
9,50011310000045,2
9,50010710000281,2
9,50023810000013,2
9,50023610000088,2
9,50011510000099,2
9,50022710000121,2
9,50011710000010,2
9,50010510000040,2
9,50022810000027,2
9,50023310000075,2
9,50011810000138,2
9,50011010000041,2
9,50010110000234,2
9,50022710000092,2
9,50022410000010,2
9,50023110000018,2
9,50024210000091,2
9,50011210000049,2
9,50011210000217,2
9,50023510000004,2
9,50011410000008,2
9,50010710000274,2
9,50010910000082,2
9,50010110000249,2
9,50022710000015,2
9,50011210000083,2
9,50011010000043,2
9,50011010000009,2
9,50022710000123,2
9,50011710000058,2
9,50022210000109,2
9,50010710000316,2
9,50010610008004,2
9,50022410000017,2
9,50022710000047,2
9,50024210000013,2
9,50023310000074,2
9,50022310000028,2
9,50011610000179,2
9,50023610000023,2
9,50011210000312,2
9,50011210000311,2
9,50022410000021,2
9,50010710000256,2
9,50022510000070,2
9,50022710000085,2
9,50024210000086,2
9,50024310000003,2
9,50022410000087,2
9,50010110000118,2
9,50010810000035,2
9,50011710000003,2
9,50022410000088,2
9,50023510000053,2
9,50011110000029,2
9,50023610000069,2
9,50022210000053,2
9,50010810000126,2
9,50022510000039,2
9,50011410000081,2
9,50024310000044,2
9,50010910000100,2
9,50010810000027,2
9,50023410000006,2
9,50022710000086,2
9,50010710000085,2
9,50023210000021,2
9,50022210000013,2
9,50022410000091,2
9,50011910000023,2
9,50011810000161,2
9,50011610000077,2
9,50010110000105,2
9,50011610000174,2
9,50022410000064,2
9,50011710000149,2
9,50010310000300,2
9,50011410000070,2
9,50024010000001,2
9,50011310000067,2
9,50023410000172,2
9,50010710000315,2
9,50011410000057,2
9,50011810000116,2
9,50010910000007,2
9,50023610000001,2
9,50024310000032,2
9,50011510000119,2
9,50011710000035,2
9,50023010000033,2
9,50011710000173,2
9,50022410000094,2
9,50023410000121,2
9,50022810000011,2
9,50010110000019,2
9,50015310000012,2
9,50022710000065,2
9,50010710001068,2
9,50011710000083,2
9,50023110000075,2
9,50011710000186,2
9,50011210000053,2
9,50022710000055,2
9,50023410000160,2
9,50011810000154,2
9,50023010000041,2
9,50023310000091,2
9,50023310000088,2
9,50011310000010,2
9,50023010000084,2
9,50010510000038,2
9,50011910000025,2
9,50011010000021,2
9,50010710000210,2
9,50010610009134,2
9,50024010000008,2
9,50022310000043,2
9,50011210000078,2
9,50011210000139,2
9,50022910001006,2
9,50023010000014,2
9,50010710000192,2
9,50024010000022,2
9,50024310000018,2
9,50011010000003,2
9,50023110000061,2
9,50011610000157,2
9,50010110000165,2
9,50023110000054,2
9,50010210000013,2
9,50010210000028,2
9,50011410000013,2
9,50011810000038,2
9,50023110000068,2
9,50022810000010,2
9,50011310000136,2
9,50024310000030,2
9,50011610000081,2
9,50023310000077,2
9,50011510000120,2
9,50022210000007,2
9,50011210000195,2
9,50022510000003,2
9,50010110000172,2
9,50022410000089,2
9,50023510000002,2
9,50011510000073,2
9,50010710000176,2
9,50022410000054,2
9,50010810000062,2
9,50023410000035,2
9,50010610002091,2
9,50010110000096,2
9,50024010000019,2
9,50010810000148,2
9,50010510000192,2
9,50011710000187,2
9,50011010000014,2
9,50011010000033,2
9,50010810000142,2
9,50024110000069,2
9,50011810000073,2
9,50015310000007,2
9,50010810000206,2
9,50022710000024,2
9,50010710001031,2
9,50011710000065,2
9,50010610009126,2
9,50023310000095,2
9,50010510000165,2
9,50011810000108,2
9,50023110000057,2
9,50011810000013,2
9,50010110000026,2
9,50023510000041,2
9,50023410000077,2
9,50022210000072,2
9,50023310000098,2
9,50022910001016,2
9,50022710000036,2
9,50010910000121,2
9,50011310000009,2
9,50010110000168,2
9,50010710000154,2
9,50010110000217,2
9,50011210000209,2
9,50022210000073,2
9,50011810000157,2
9,50011910000042,2
9,50010510000107,2
9,50023510000073,2
9,50023710000067,2
9,50010210000022,2
9,50010510000135,2
9,50010910000178,2
9,50011810000104,2
9,50024210000081,2
9,50011810000183,2
9,50024110000015,2
9,50010110000236,2
9,50011410000078,2
9,50011410000058,2
9,50010710000346,2
9,50011210000294,2
9,50011910000034,2
9,50011310000065,2
9,50011210000285,2
9,50010510000064,2
9,50010910000105,2
9,50011210000274,2
9,50022610000036,2
9,50022310000071,2
9,50011810000168,2
9,50022210000102,2
9,50010610007004,2
9,50022310000072,2
9,50022510000058,2
9,50022410000024,2
9,50010110000150,2
9,50023710000051,2
9,50022710000043,2
9,50022710000053,2
9,50022310000064,2
9,50010810000032,2
9,50010110000044,2
9,50010310000207,2
9,50010710000215,2
9,50010110000120,2
9,50011310000177,2
9,50022410000085,2
9,50010710000025,2
9,50011210000138,2
9,50024210000018,2
9,50022710000103,2
9,50010510000194,2
9,50011210000227,2
9,50022810000053,2
9,50011010000030,2
9,50022510000076,2
9,50024110000097,2
9,50010610008011,2
9,50022510000071,2
9,50022810000020,2
9,50011710000096,2
9,50011310000092,2
9,50010610007016,2
9,50010310000281,2
9,50010910000019,2
9,50010110000155,2
9,50011010000045,2
9,50022410000062,2
9,50010810000143,2
9,50024210000036,2
9,50010610009050,2
9,50011710000128,2
9,50022510000052,2
9,50011410000038,2
9,50024210000010,2
9,50011810000193,2
9,50011010000025,2
9,50010610002013,2
9,50022210000114,2
9,50024310000056,2
9,50010410000025,1
9,50023510000072,1
9,50022510000090,1
9,50022710000115,1
9,50011810000064,1
9,50011210000264,1
9,50023410000074,1
9,50011410000046,1
9,50010110000131,1
9,50022610000043,1
9,50010710000160,1
9,50022510000034,1
9,50023810000012,1
9,50011310000098,1
9,50011710000013,1
9,50022210000036,1
9,50011710000031,1
9,50010110000243,1
9,50022610000077,1
9,50023410000005,1
9,50010310000028,1
9,50022410000036,1
9,50023610000077,1
9,50024310000014,1
9,50010710000090,1
9,50011310000153,1
9,50010110000190,1
9,50010710000314,1
9,50010910000056,1
9,50024010000017,1
9,50010110000107,1
9,50023610000065,1
9,50011310000154,1
9,50022610000025,1
9,50010610009084,1
9,50022410000065,1
9,50023010000015,1
9,50022210000117,1
9,50022410000063,1
9,50022510000044,1
9,50011510000104,1
9,50022410000031,1
9,50011210000224,1
9,50024210000033,1
9,50022410000007,1
9,50022410000029,1
9,50010110000259,1
9,50024110000108,1
9,50011710000157,1
9,50011710000042,1
9,50011710000006,1
9,50022810000052,1
9,50022410000051,1
9,50011010000006,1
9,50022510000061,1
9,50011910000044,1
9,50011610000075,1
9,50024110000073,1
9,50022710000117,1
9,50011710000053,1
9,50011610000151,1
9,50011910000058,1
9,50024310000042,1
9,50010210000068,1
9,50022610000068,1
9,50022610000002,1
9,50022710000018,1
9,50022710000125,1
9,50024110000016,1
9,50023110000077,1
9,50011610000074,1
9,50024310000040,1
9,50022510000021,1
9,50023710000041,1
9,50023410000167,1
9,50022510000078,1
9,50023410000027,1
9,50023310000101,1
9,50023310000043,1
9,50010710000198,1
9,50011310000157,1
9,50023210000022,1
9,50023410000054,1
9,50024110000116,1
9,50023710000072,1
9,50011610000018,1
9,50011910000017,1
9,50023410000091,1
9,50010510000044,1
9,50011310000049,1
9,50023510000016,1
9,50023710000063,1
9,50011710000108,1
9,50010810000049,1
9,50022610000045,1
9,50022410000035,1
9,50010110000104,1
9,50011510000076,1
9,50023310000061,1
9,50011710000070,1
9,50024210000058,1
9,50022610000075,1
9,50010510000047,1
9,50022810000016,1
9,50011610000119,1
9,50024210000043,1
9,50011510000074,1
9,50011710000133,1
9,50022410000058,1
9,50022410000095,1
9,50023410000046,1
9,50011610000146,1
9,50010510000054,1
9,50011610000047,1
9,50022910001002,1
9,50022710000088,1
9,50022410000071,1
9,50024110000040,1
9,50022410000020,1
9,50022310000017,1
9,50011410000002,1
9,50011110000003,1
9,50022410000011,1
9,50022810000033,1
9,50023110000073,1
9,50022510000046,1
9,50022410000040,1
9,50023110000019,1
9,50011710000184,1
9,50022210000010,1
9,50010210000086,1
9,50022610000048,1
9,50023210000008,1
9,50023110000025,1
9,50022610000078,1
